#{"t_start": 1682366685.5042574, "env_id": null}
r,l,t,current_date,agent_id
227.09996,33,1608.112303,2018-01-28,28
75.19335,43,1608.903499,2017-09-01,6
186.37999,29,1608.903609,2018-08-16,13
202.3,22,1609.780604,2018-08-22,23
211.53,61,1609.780725,2017-08-29,29
199.87,24,1610.539377,2017-06-13,20
184.69667,17,1611.896792,2018-04-03,3
217.26001,21,1611.896885,2018-03-28,18
201.71,34,1612.767448,2018-05-23,0
231.45996,37,1613.601511,2018-01-01,21
229.04332,24,1617.285506,2018-08-07,11
208.58331,34,1617.943946,2017-10-27,19
171.40334,29,1618.651096,2017-07-10,7
214.83,25,1619.662166,2017-07-22,1
217.9833,37,1619.66228,2018-08-26,2
172.35333,28,1619.662298,2018-02-14,10
225.80002,33,1619.662319,2018-08-05,14
122.77999,50,1620.422598,2017-09-05,26
205.83667,29,1621.353268,2018-06-29,8
204.3367,28,1621.997631,2017-05-25,9
222.61333,32,1622.958645,2017-06-18,5
203.72334,21,1622.958764,2018-07-31,31
158.35,46,1624.128454,2017-11-08,22
168.05998,45,1625.564489,2018-01-17,4
162.45334,32,1625.564647,2018-05-16,30
224.59665,24,1626.312443,2018-06-24,6
184.69002,32,1626.312541,2018-04-08,25
260.40668,25,1626.312557,2017-07-13,28
224.07333,32,1627.868736,2018-02-05,12
203.71336,29,1627.868825,2018-06-15,15
145.09666,24,1627.868842,2018-05-27,20
226.72331,41,1627.868862,2017-09-27,27
189.54666,25,1630.632972,2018-08-08,0
133.83662,52,1630.633102,2017-08-31,16
210.77997,29,1630.633122,2018-01-27,29
170.35333,27,1631.470035,2017-09-04,3
233.99338,27,1631.470124,2017-10-15,18
204.79999,33,1631.470141,2018-06-01,24
196.86333,32,1632.182566,2017-08-18,13
219.46332,25,1635.567019,2017-06-17,19
159.36998,24,1636.531468,2018-06-13,14
142.88,45,1636.531563,2017-09-14,17
240.3,33,1636.531579,2018-05-11,21
233.81334,26,1637.238753,2018-02-16,7
202.97668,26,1638.065024,2018-04-02,2
157.73668,16,1638.900171,2017-12-28,15
247.88664,26,1639.672648,2018-04-01,8
205.17331,25,1639.672767,2018-02-24,9
221.96333,28,1639.672785,2017-10-17,10
195.35332,42,1639.672797,2018-01-09,23
219.34998,27,1639.672808,2018-07-02,26
204.23997,25,1641.463741,2017-08-01,22
191.68668,23,1642.034464,2017-07-18,6
184.31334,24,1642.800411,2017-07-31,25
187.11667,23,1643.606439,2018-03-19,27
184.46999,38,1644.371902,2017-08-27,11
169.64668,27,1644.371996,2018-06-22,30
173.59334,27,1644.965525,2017-08-14,28
191.33665,33,1645.732396,2018-04-25,31
221.98001,30,1646.574305,2017-06-21,4
191.90332,27,1646.574397,2018-04-11,20
183.01001,23,1647.552232,2018-03-28,3
226.33,30,1649.149071,2018-07-08,12
157.30667,25,1650.017802,2018-04-01,13
183.40001,18,1651.0188,2018-01-05,7
142.38332,30,1652.393995,2017-05-24,16
241.40666,23,1653.720209,2018-01-20,17
250.91666,31,1653.720321,2018-01-28,18
134.93001,23,1653.720337,2018-06-10,21
220.99666,44,1654.378946,2018-04-16,5
220.29666,34,1655.299335,2018-08-19,0
269.40335,33,1655.299435,2017-12-06,24
212.4333,27,1656.822216,2018-07-14,14
190.14665,36,1656.822334,2018-04-09,29
240.72665,52,1657.498813,2017-08-29,1
159.94667,29,1659.332151,2018-05-30,2
242.84,27,1661.340717,2018-03-13,22
259.18,26,1662.180138,2018-03-20,25
157.64665,22,1662.936643,2018-06-06,4
257.16666,32,1662.93673,2017-07-06,8
247.81998,37,1662.936746,2017-11-09,19
184.6767,32,1662.936758,2017-09-17,23
218.45,33,1663.725452,2017-12-11,10
250.51332,30,1664.339074,2017-08-13,6
231.89331,26,1664.339172,2017-10-09,28
149.8033,28,1665.039468,2018-01-10,11
136.69998,25,1665.953225,2018-06-03,3
267.96335,26,1665.953394,2018-03-16,20
190.7433,22,1666.940097,2018-07-18,7
183.86334,40,1668.248457,2018-05-14,15
225.62663,41,1669.632329,2017-10-24,9
217.98999,35,1670.288909,2017-06-04,30
222.30669,23,1671.913214,2018-07-23,0
227.77667,32,1672.574582,2018-06-08,12
99.40334,45,1672.57467,2017-05-22,26
141.71669,27,1673.287741,2017-09-21,17
180.27333,28,1674.156372,2017-06-16,21
182.59665,36,1676.008888,2018-02-09,13
171.11664,24,1676.880382,2017-12-17,2
189.77666,28,1676.880469,2018-07-31,29
212.87668,42,1676.880485,2017-11-07,31
258.46664,35,1677.620831,2018-05-18,16
255.33,20,1677.620921,2017-12-23,19
223.02995,30,1678.367624,2017-06-23,14
185.56667,21,1678.367713,2018-01-03,23
188.22334,34,1679.394481,2017-10-13,5
203.37332,24,1679.394572,2018-04-20,22
254.62666,20,1679.394588,2017-10-01,28
122.57,31,1680.18328,2017-09-17,1
234.61998,36,1680.183395,2018-02-07,18
206.86333,50,1680.780442,2017-11-28,27
195.45667,25,1681.621474,2017-12-19,8
198.88667,26,1681.62156,2018-02-03,25
273.40335,24,1682.397661,2017-09-23,6
211.78665,37,1682.397749,2018-05-14,24
221.92001,24,1684.252328,2018-06-15,7
267.31668,28,1686.065403,2017-12-06,3
241.48,35,1688.117572,2017-10-27,4
163.09332,31,1688.117662,2018-08-15,20
231.10669,24,1689.296179,2017-06-12,12
204.38998,23,1689.924261,2018-04-01,21
233.13332,21,1690.642082,2017-10-15,13
208.17668,32,1690.642198,2018-01-14,15
186.59001,32,1692.031966,2018-04-30,9
198.00334,22,1692.032087,2017-12-16,29
185.09334,29,1692.774108,2017-11-29,26
253.83667,24,1693.593518,2018-06-18,31
274.60672,41,1694.448431,2018-02-13,11
203.69331,44,1694.946287,2017-11-08,10
173.46,27,1695.696886,2017-09-22,2
166.92332,33,1696.448209,2018-01-17,17
212.61327,36,1697.259759,2018-02-09,0
248.31667,26,1697.259856,2017-08-20,22
223.80002,30,1698.567789,2017-06-26,16
247.39333,30,1699.365633,2018-04-10,14
196.77003,26,1699.365722,2017-06-10,25
212.81331,26,1700.128517,2017-08-19,6
228.47,26,1700.128613,2017-10-08,24
120.83001,30,1700.879815,2017-07-12,18
226.00998,31,1701.884988,2018-03-25,1
193.62332,29,1701.885077,2018-06-11,8
228.68665,30,1701.885094,2017-07-02,27
236.49,44,1701.885105,2018-01-18,30
284.09665,28,1703.636638,2017-11-05,7
286.81335,37,1704.602916,2017-12-12,23
223.84332,37,1705.425491,2018-07-13,5
201.87334,22,1706.556855,2017-07-26,13
229.44667,27,1707.481616,2018-05-13,20
215.21667,28,1708.294788,2018-01-27,4
198.06,43,1708.294886,2017-11-07,19
188.06667,24,1709.584313,2017-08-12,29
203.50333,34,1710.312408,2017-10-29,3
254.35,26,1711.294186,2018-05-11,9
202.16335,25,1712.681223,2018-05-10,11
209.7566,31,1712.68132,2017-07-07,21
162.81,27,1712.681336,2018-01-11,26
193.94331,34,1714.103026,2018-03-04,12
226.55,25,1715.504938,2018-07-26,0
199.38335,28,1715.505092,2017-05-31,10
152.62665,51,1715.505127,2017-08-30,28
256.04,31,1716.373005,2018-02-25,31
222.43668,25,1717.193496,2018-02-25,16
186.91,27,1717.193585,2017-06-27,22
137.19336,24,1717.1936,2017-07-06,25
245.25665,29,1717.905231,2017-12-14,17
259.07666,31,1718.58943,2018-01-12,2
174.24995,39,1719.155473,2017-09-26,15
269.9833,27,1720.549882,2018-08-14,18
212.30331,28,1722.148885,2018-07-14,1
249.90001,31,1722.716308,2017-08-22,6
238.00667,26,1723.620438,2018-06-21,23
163.00333,30,1723.620527,2018-08-06,30
215.41998,34,1724.271759,2017-11-14,14
155.33331,27,1725.232325,2017-11-22,5
212.02332,34,1725.232462,2018-05-04,24
214.67331,36,1727.710556,2017-11-27,8
213.75333,29,1729.232012,2017-08-06,19
198.84,23,1729.232102,2017-06-20,21
235.75667,32,1730.607011,2018-07-08,20
218.41333,22,1731.270175,2017-06-25,0
229.88664,25,1732.200199,2018-08-01,12
198.73666,25,1733.596003,2018-02-18,10
151.17668,37,1733.596112,2017-10-16,13
168.34335,44,1733.596128,2018-05-27,27
213.31665,25,1735.158699,2018-08-08,25
177.51337,35,1735.158822,2018-05-25,29
178.28334,36,1737.050909,2018-08-16,9
223.43335,34,1737.051021,2017-08-17,11
219.27003,30,1737.718539,2018-03-04,31
187.88663,32,1738.693791,2018-05-17,28
210.98001,24,1739.519568,2018-07-26,1
252.06998,41,1740.222784,2018-01-25,3
255.47327,33,1741.097417,2018-02-11,16
247.96,31,1742.03214,2017-06-06,15
197.85664,25,1742.032245,2018-06-26,23
190.34665,33,1742.881783,2018-02-01,2
194.88002,25,1743.54109,2018-07-11,5
195.57333,28,1743.541184,2017-05-23,6
184.63664,43,1744.095874,2017-10-30,26
166.02666,37,1744.930123,2017-11-06,17
235.49,38,1744.93024,2017-06-16,22
128.51335,57,1745.741878,2017-08-28,7
244.45331,32,1747.116416,2017-06-06,30
264.97665,27,1747.907241,2018-02-11,8
183.35999,32,1747.907329,2017-08-15,14
154.60332,56,1749.239623,2018-02-05,4
203.01999,21,1749.239708,2018-02-24,10
188.80334,27,1749.239724,2018-03-31,19
165.88669,40,1749.778949,2017-09-10,18
186.57,29,1750.619111,2017-10-05,21
198.20665,36,1751.44838,2018-05-18,24
280.2133,30,1753.187205,2017-12-13,0
232.36002,26,1754.10927,2018-07-11,29
206.79669,33,1754.684076,2017-06-06,20
188.43666,31,1756.061057,2018-05-22,13
214.48666,20,1756.963968,2018-06-25,2
227.54002,32,1756.964059,2017-11-12,27
122.25001,29,1758.317735,2017-09-04,9
208.67664,28,1760.396221,2017-10-13,3
168.26,23,1761.188474,2018-06-06,17
182.94331,31,1761.188586,2018-04-24,28
224.51332,32,1761.188606,2017-11-30,31
207.75333,34,1762.038602,2018-02-11,11
207.17336,37,1762.038692,2017-10-17,25
251.29665,25,1762.038709,2017-08-26,26
198.15334,25,1763.606304,2018-05-19,7
169.17,22,1763.606401,2017-10-21,14
219.31001,30,1763.606421,2018-07-20,23
201.33,27,1764.300426,2017-12-07,22
219.85,22,1765.079875,2017-10-09,10
173.01332,32,1765.07999,2018-04-26,15
270.87665,33,1765.080008,2018-06-15,16
190.21667,22,1765.080019,2017-07-18,19
210.6267,22,1765.842255,2017-07-24,18
220.1,26,1766.714165,2018-03-03,8
168.05333,15,1768.264934,2017-12-28,2
206.18997,24,1768.265057,2018-07-26,21
196.89998,25,1769.821449,2018-02-12,24
252.91664,38,1770.947789,2017-07-09,5
168.03668,38,1770.947912,2017-06-14,6
223.66331,26,1772.300392,2017-08-10,0
201.30336,37,1773.963048,2018-08-24,30
134.92,20,1776.515024,2018-06-04,11
231.68001,23,1777.652089,2017-09-30,17
211.74667,41,1778.633541,2017-11-02,4
171.52333,21,1778.633633,2018-03-28,7
141.58331,56,1779.750722,2017-09-05,1
229.65002,20,1780.698146,2018-03-26,8
180.06667,37,1780.698239,2018-02-28,29
210.52664,28,1781.482135,2017-12-08,31
221.91335,26,1782.360275,2017-06-07,14
259.53003,38,1782.360379,2017-06-21,20
178.85667,31,1783.027565,2018-04-02,3
80.81669,70,1783.02766,2017-09-06,12
200.04999,26,1783.027677,2017-10-11,22
250.35,26,1783.846786,2018-01-14,19
221.53667,30,1783.846937,2018-03-11,25
237.44998,31,1787.085294,2018-03-02,10
219.94003,33,1787.085451,2018-06-15,23
269.34,35,1787.085486,2018-06-30,26
201.58662,32,1787.929512,2017-09-17,16
189.06001,43,1787.929608,2018-01-18,27
145.14667,37,1787.929624,2018-01-16,28
193.04333,42,1788.734263,2017-09-28,9
194.41331,33,1789.628531,2018-07-07,18
240.15332,29,1791.666451,2017-07-13,6
188.68001,49,1791.666543,2018-01-29,13
201.39331,32,1792.571022,2018-06-08,24
241.32332,30,1794.035505,2018-07-15,0
164.31665,36,1794.035639,2018-08-26,21
141.45331,38,1795.326529,2017-09-03,2
259.02667,25,1796.066723,2017-07-30,17
182.39665,24,1797.452599,2017-07-13,1
200.03668,23,1797.452691,2018-07-23,8
214.11,38,1798.387875,2017-12-15,5
225.2933,30,1798.387963,2018-02-08,11
188.22334,20,1798.387985,2017-12-16,25
212.75667,28,1799.116205,2017-07-11,4
131.71335,47,1799.116294,2017-09-07,15
206.73668,24,1800.507944,2017-08-22,3
218.35667,37,1800.508094,2018-05-22,30
190.11667,29,1803.042542,2017-10-05,14
233.91002,31,1803.042628,2018-06-08,29
136.92665,21,1804.006667,2018-04-05,9
213.54663,29,1804.006762,2017-10-18,12
218.86996,36,1804.978079,2018-08-23,7
199.56334,29,1804.978171,2018-04-12,19
220.37,31,1805.898742,2017-08-25,22
183.45667,25,1805.898859,2018-06-20,26
166.82332,26,1806.848445,2018-08-20,23
230.43333,27,1807.530209,2017-12-03,10
238.06667,26,1808.822563,2018-01-15,18
184.75331,38,1810.213918,2018-08-17,20
302.67996,25,1812.179517,2017-10-22,21
212.49663,33,1812.179618,2017-08-15,28
237.06665,44,1813.52495,2018-03-08,31
172.12332,23,1814.429513,2017-10-15,1
224.74663,25,1814.429598,2018-06-21,17
215.10664,23,1815.183131,2017-11-22,5
239.14333,31,1815.183238,2018-01-26,24
144.41669,30,1815.977899,2017-07-10,0
120.46669,34,1816.789438,2018-05-07,13
205.16335,26,1817.695028,2018-07-31,11
178.30333,40,1817.695119,2018-04-26,27
216.20667,41,1818.343094,2017-06-09,16
183.25667,17,1819.337729,2018-03-27,23
222.14996,26,1820.246647,2018-06-09,3
203.99998,27,1821.076724,2017-07-28,30
232.36665,35,1822.058638,2018-01-26,2
205.04669,25,1823.396518,2017-10-09,12
180.79332,23,1823.396606,2017-10-09,22
227.5,33,1824.222605,2017-07-07,4
191.52998,43,1824.222725,2018-01-30,6
215.76334,34,1824.222758,2017-11-25,25
245.27661,30,1826.919806,2018-07-15,9
219.89333,28,1826.919933,2018-08-16,26
219.03998,32,1827.757832,2017-09-17,14
222.97668,38,1827.757936,2017-11-28,15
226.55666,30,1827.757951,2018-07-14,19
275.77667,31,1828.643453,2018-07-06,7
193.39,29,1829.436704,2017-07-16,10
172.30002,17,1830.982675,2018-03-29,11
245.09,27,1830.982788,2017-07-28,20
159.61333,24,1833.052189,2018-07-16,17
209.74998,39,1833.052279,2017-11-30,29
188.28334,25,1834.318097,2017-08-19,5
210.42332,20,1835.086889,2018-03-29,3
144.31,28,1835.087002,2018-05-03,31
172.53334,26,1836.045684,2018-05-16,0
262.87668,28,1836.045775,2018-02-25,1
256.13336,37,1836.654872,2017-05-28,18
245.23,28,1838.055557,2017-10-16,13
201.75334,25,1838.055691,2018-08-24,23
224.86664,32,1839.162836,2017-08-24,24
126.096664,58,1840.499712,2017-08-31,8
171.60667,24,1840.499823,2017-06-05,12
180.80998,28,1841.30206,2018-07-29,30
176.63002,25,1842.227259,2018-05-31,4
190.85002,26,1842.227347,2018-05-06,22
284.6267,41,1842.920247,2018-03-22,21
225.28333,34,1843.836342,2018-01-10,16
203.97,42,1843.83645,2018-04-23,28
135.46333,23,1844.832368,2017-12-21,15
187.64003,28,1844.832462,2018-05-17,25
235.16666,36,1844.832478,2018-07-07,27
230.32002,33,1846.471561,2018-08-10,2
241.49332,30,1846.47168,2018-02-04,6
176.24667,21,1846.471699,2018-06-04,20
234.51003,26,1847.127738,2018-02-12,19
205.33333,24,1848.617729,2017-10-12,11
200.69664,30,1849.532219,2018-07-03,9
211.20332,27,1849.532336,2018-07-28,10
219.43001,24,1853.674068,2018-06-13,1
185.38669,26,1854.374464,2017-12-20,31
219.79666,26,1855.182669,2018-06-13,0
216.53668,23,1855.182759,2017-12-10,13
228.59334,30,1855.182775,2017-06-12,29
261.4167,38,1856.505572,2018-02-14,7
188.55336,39,1856.505687,2018-03-02,14
159.72668,28,1857.215149,2017-12-20,18
232.26997,27,1858.089862,2018-04-07,23
242.41333,32,1858.844395,2017-08-18,3
200.43999,35,1858.844489,2018-02-09,17
131.09001,22,1858.844505,2017-05-22,22
306.11664,23,1858.844516,2017-07-19,30
198.29666,22,1860.246619,2018-03-27,28
270.35333,20,1860.958824,2017-07-26,6
242.08667,27,1860.958922,2017-07-29,12
206.57332,27,1862.460596,2018-06-15,4
169.68668,25,1862.460712,2018-03-27,16
186.38,25,1863.407266,2018-08-02,27
190.11668,25,1864.661747,2017-12-24,20
252.11667,42,1865.430899,2017-10-23,5
204.96999,26,1866.222154,2017-08-24,19
215.82335,36,1866.222266,2017-08-16,24
265.39667,30,1867.266176,2018-08-19,15
233.37332,32,1867.266265,2017-10-26,21
217.45663,33,1869.44526,2018-05-14,25
213.70667,29,1870.39736,2018-07-15,11
249.09666,33,1871.237941,2018-08-30,2
155.73666,24,1871.976139,2018-06-05,1
198.80002,30,1871.976255,2018-07-31,9
148.74327,61,1872.579266,2017-08-30,26
170.85335,26,1874.56176,2018-01-15,29
213.62334,27,1874.561893,2017-09-16,31
193.87,46,1875.429672,2018-04-30,8
230.15999,35,1875.429761,2018-01-12,10
174.44336,29,1876.717944,2017-05-23,0
192.87665,27,1876.718035,2017-10-12,7
193.22667,24,1876.718053,2017-07-31,17
251.48999,26,1878.176481,2018-07-04,22
202.0233,32,1878.880097,2018-05-02,13
257.29672,32,1880.219207,2018-01-27,14
187.57333,27,1881.20782,2017-08-04,6
181.45004,27,1881.207922,2018-01-21,12
183.90334,22,1881.98806,2018-06-06,5
230.76662,26,1881.988153,2018-06-20,16
220.68999,32,1882.649896,2017-05-27,3
210.93668,30,1882.650038,2018-03-14,28
204.99663,35,1883.483696,2017-11-04,18
226.41331,25,1885.692597,2018-07-27,15
241.43661,26,1886.331753,2017-07-04,21
180.96332,39,1887.045308,2018-01-22,23
284.74332,24,1887.045398,2017-07-18,25
192.33333,29,1887.973809,2018-07-16,24
269.84662,33,1887.973905,2018-03-22,27
239.41331,35,1888.681971,2017-07-14,4
240.91666,25,1888.682062,2018-04-22,11
234.44,27,1890.963343,2017-07-01,2
155.18,17,1890.963459,2017-12-28,22
199.18663,36,1891.725061,2018-01-18,20
180.60664,28,1892.350967,2017-07-31,1
239.41,25,1893.355541,2018-07-19,29
220.10667,30,1894.069878,2017-08-25,9
186.38669,47,1894.070002,2017-11-01,30
202.51665,40,1895.965623,2017-07-01,19
264.44998,27,1896.550804,2017-10-04,17
187.73666,29,1897.902665,2018-06-15,0
183.03331,24,1899.175952,2017-10-28,5
184.56,24,1899.717569,2017-06-04,28
165.97664,35,1900.453066,2017-09-25,10
147.74667,23,1902.273952,2017-12-03,21
227.88335,32,1903.654528,2018-08-03,6
185.05338,32,1903.654627,2018-05-04,12
195.51666,44,1903.654644,2017-09-02,26
249.38333,30,1904.475268,2018-07-11,18
239.41666,32,1905.290265,2018-01-28,3
243.51,24,1905.290368,2017-10-28,4
231.08669,33,1905.290387,2017-06-19,16
129.90665,41,1905.955203,2017-11-08,7
311.52002,27,1907.336169,2017-08-12,11
261.86334,31,1907.336262,2018-07-06,15
233.10997,29,1907.336282,2017-10-27,25
228.09663,25,1908.174302,2017-08-04,2
208.94003,24,1908.174399,2017-12-10,20
212.89664,30,1909.2252,2018-08-23,24
185.42996,48,1910.048897,2018-03-06,8
168.71335,27,1910.049001,2018-05-17,22
236.01,24,1910.872628,2018-01-20,9
162.61334,44,1910.872717,2017-05-24,13
100.22001,33,1911.625697,2018-08-13,27
195.87666,25,1913.533392,2018-05-04,19
229.37662,47,1914.370831,2018-01-30,14
117.2,55,1914.370929,2017-09-18,31
187.14334,33,1915.646533,2018-02-26,1
166.32997,33,1917.095901,2018-01-11,30
157.11334,30,1917.957032,2017-08-15,17
188.56334,43,1917.957207,2018-01-29,23
174.37665,35,1917.957223,2018-06-13,29
185.45999,24,1919.731823,2017-09-23,21
236.41333,32,1920.655543,2017-07-14,0
220.15332,30,1920.655638,2017-10-03,5
255.05669,21,1920.655656,2018-07-03,16
175.44666,29,1921.412408,2018-03-04,10
134.99998,25,1922.052281,2017-05-25,6
231.19,26,1923.468034,2017-06-15,18
157.76335,22,1924.361083,2018-01-03,20
199.45667,28,1924.361205,2018-07-22,26
223.11665,34,1924.361236,2017-07-14,28
182.52332,26,1925.125466,2017-10-12,7
158.47998,21,1925.125622,2018-04-03,22
227.59996,26,1926.377636,2018-02-23,25
216.41667,24,1927.22066,2018-02-21,8
277.63333,27,1927.22075,2018-02-11,15
226.48,31,1928.10402,2017-08-11,3
213.09999,29,1929.392124,2018-05-09,2
241.83665,33,1929.39221,2017-09-17,4
259.37335,31,1930.23952,2017-12-11,11
199.2367,22,1930.239631,2017-12-16,14
171.85,29,1930.239648,2018-07-30,24
156.67331,30,1932.571882,2017-07-10,27
177.09666,33,1933.912006,2018-05-01,13
206.44,30,1935.117,2017-10-02,31
182.50334,26,1936.053429,2018-08-22,23
205.84665,27,1936.053557,2018-06-02,30
202.81,23,1937.040082,2018-04-04,16
241.80998,33,1937.040171,2018-02-28,19
173.51335,18,1937.040188,2017-12-27,26
224.03333,31,1937.884667,2018-03-25,1
226.48999,38,1937.884753,2018-04-27,9
233.23332,30,1939.172905,2017-07-28,29
254.05334,26,1940.731883,2017-12-12,6
178.75668,32,1940.731986,2017-06-08,17
244.33331,29,1940.732005,2017-11-16,21
224.03996,29,1941.494153,2017-10-03,5
216.98332,25,1941.494243,2018-06-28,18
224.00667,27,1943.695145,2018-05-03,28
194.55998,20,1944.352578,2017-07-20,24
256.87332,29,1945.124242,2018-05-11,20
199.25336,25,1947.694475,2018-04-27,11
200.48334,29,1947.694563,2018-05-08,15
132.79,39,1948.539129,2017-09-04,0
175.95,33,1948.539246,2017-09-19,22
227.61,27,1949.436492,2018-05-18,14
84.44001,65,1950.683972,2017-09-06,12
193.37001,33,1951.758589,2018-08-28,3
194.56667,34,1951.758677,2017-07-08,8
190.74667,42,1951.758693,2017-11-27,10
193.14334,20,1951.758728,2018-05-29,19
196.41666,26,1952.964776,2017-10-29,13
191.70663,38,1953.551685,2017-08-23,25
220.62997,26,1954.798481,2017-08-07,30
252.26001,27,1955.524855,2017-07-11,23
169.54997,33,1956.366598,2018-05-09,27
220.52332,39,1957.122278,2018-01-26,2
215.56001,22,1957.122374,2017-12-26,5
219.49333,22,1957.122391,2017-07-25,18
234.35997,46,1957.755779,2017-09-12,7
206.52669,29,1957.755876,2017-11-09,26
207.03333,25,1958.462113,2018-06-04,6
177.39667,43,1959.674595,2017-08-29,4
185.19,32,1960.469951,2018-02-22,9
214.31665,33,1961.389713,2018-02-08,1
180.01999,26,1962.713026,2017-10-28,24
203.10333,32,1963.547311,2018-08-12,21
271.16998,34,1963.547399,2017-12-14,29
192.50662,39,1963.547414,2018-01-18,31
194.59999,21,1964.410017,2018-03-26,14
229.76663,33,1964.410104,2017-11-04,17
144.68001,24,1965.27214,2017-08-03,15
200.7233,39,1965.272286,2018-01-01,16
243.7466,30,1965.27232,2018-04-14,28
218.95332,32,1967.596175,2017-08-09,20
190.56001,27,1967.596272,2018-03-14,22
219.32997,25,1968.173208,2017-12-16,12
223.22665,17,1968.708588,2018-01-04,2
201.6233,26,1969.465161,2018-08-16,3
190.77002,26,1969.465251,2017-12-05,8
253.62668,25,1970.075752,2017-08-07,13
181.01334,23,1970.816445,2018-01-02,30
170.77998,30,1972.166864,2017-09-22,10
180.11333,35,1972.166953,2018-01-25,11
162.46666,32,1973.524,2018-05-07,19
242.46667,26,1973.524093,2018-05-10,23
250.39996,28,1975.919032,2017-10-22,5
173.72665,27,1975.919169,2017-07-11,26
206.08998,28,1977.01454,2017-10-18,6
187.70667,25,1978.036437,2018-06-07,1
239.95668,27,1978.036527,2018-01-21,4
206.87334,21,1978.036543,2018-06-04,17
200.31334,44,1978.958082,2018-02-05,0
200.32335,24,1978.958173,2018-03-24,24
187.37997,24,1979.694647,2017-12-24,21
216.76666,23,1980.362658,2017-12-23,15
237.44998,25,1980.362753,2017-07-28,31
129.18999,41,1981.887683,2017-08-28,25
203.68666,27,1981.887778,2018-06-13,29
184.73665,38,1983.20298,2018-04-18,18
210.94333,34,1984.062066,2018-02-28,9
234.24995,29,1984.830376,2017-08-15,16
172.93332,24,1985.388464,2017-07-23,2
157.49664,42,1986.539694,2017-08-29,7
235.49664,28,1987.406163,2017-08-09,12
247.6,29,1987.406276,2017-08-12,22
156.36331,45,1987.406291,2017-11-06,27
195.09335,24,1989.10369,2018-07-12,10
269.36,37,1989.81223,2017-11-09,14
258.40332,30,1990.657922,2017-08-22,8
139.29329,33,1990.658056,2018-01-23,20
217.18332,37,1990.658093,2018-02-06,28
193.96997,28,1990.658118,2017-11-03,30
212.4767,32,1991.829533,2017-07-16,3
220.8833,26,1991.829627,2018-05-20,19
168.87666,21,1993.788914,2018-03-27,0
79.596664,22,1993.789005,2017-11-10,1
246.14334,26,1994.723628,2017-10-18,5
129.98001,24,1994.723715,2017-07-20,6
229.86334,26,1994.723734,2018-06-06,26
216.56998,25,1995.83639,2017-10-28,4
272.58664,25,1996.75016,2018-04-13,24
183.29665,23,1996.750248,2017-11-20,31
154.9033,39,1997.504169,2017-11-01,13
229.51668,30,1999.574513,2018-08-17,17
202.37001,39,2000.881109,2017-09-19,23
228.53334,27,2000.881199,2017-10-12,25
213.20663,26,2001.826396,2017-10-14,18
212.50002,28,2001.826536,2018-06-13,29
166.22,19,2002.663826,2017-12-09,10
208.70668,27,2003.451905,2018-03-26,9
216.13004,23,2004.161284,2018-06-14,22
207.80666,35,2005.363572,2017-12-15,15
204.78334,23,2006.114206,2017-07-19,14
209.88333,25,2008.008206,2018-08-19,30
243.37666,27,2009.318218,2017-12-26,20
256.78665,33,2010.306726,2017-12-11,7
213.03334,43,2010.306851,2018-04-23,21
215.19,37,2011.188384,2018-05-15,16
242.70667,28,2011.828637,2017-07-21,3
238.48,31,2012.765941,2018-04-19,28
188.49672,31,2014.140579,2017-07-04,19
179.46997,27,2014.140669,2018-04-21,26
187.08,25,2015.12972,2018-06-20,24
334.75998,29,2015.951118,2017-11-16,5
95.14669,62,2016.747067,2017-09-06,11
184.21664,33,2018.179712,2018-04-30,1
205.7933,39,2019.067924,2018-02-08,8
234.37001,30,2019.78148,2017-12-11,13
207.36664,25,2019.781594,2018-03-18,25
184.49,23,2020.500634,2017-09-24,9
232.66331,28,2021.817338,2017-08-26,23
213.47333,47,2021.817491,2017-09-20,27
203.36665,38,2022.470592,2018-01-01,6
239.7867,49,2023.5643,2018-08-31,12
279.7767,32,2023.564388,2018-07-22,17
98.06334,30,2024.471334,2018-04-30,29
253.06664,31,2025.227136,2018-02-09,18
228.83995,40,2025.960879,2017-05-28,4
196.58,23,2025.960971,2017-11-20,30
187.44666,33,2027.405092,2018-05-14,10
138.18999,28,2027.40519,2018-05-07,14
213.30664,21,2028.273838,2017-11-23,3
192.29665,42,2028.273936,2018-01-18,31
282.19333,47,2029.133375,2017-11-28,0
165.26665,59,2029.133463,2017-08-31,2
239.3967,25,2029.929542,2018-03-30,7
196.04999,37,2031.750517,2017-06-02,22
218.16998,30,2032.523335,2018-06-13,20
240.98999,26,2033.849442,2017-09-30,19
217.21329,26,2034.738141,2018-05-13,24
239.60666,26,2036.191824,2018-06-27,11
246.69,34,2037.034494,2018-02-13,16
280.38998,32,2037.034584,2018-07-02,28
232.00336,23,2037.921607,2018-06-26,9
190.57335,36,2037.9217,2018-08-29,21
205.78001,30,2038.843992,2018-03-24,5
276.30334,27,2039.68975,2018-04-08,8
159.14331,33,2039.689905,2018-01-19,26
200.11668,23,2040.460054,2017-11-21,6
206.79666,48,2041.712048,2017-09-14,15
190.52,25,2043.147068,2018-05-05,29
243.56332,35,2044.550497,2018-03-10,1
197.20999,23,2044.55059,2018-04-20,10
231.38333,33,2044.550605,2017-12-15,13
186.73665,28,2044.550617,2018-03-19,17
187.39001,30,2044.550627,2018-04-24,23
217.1633,33,2044.550636,2017-05-30,25
167.27667,25,2045.938171,2018-05-06,14
